Time,gpuutil,gpumem,ram,cpu,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8
442,0,0,24.17502261,33.89201198,52.92012723,21.53354538,63.90543087,23.10287447,27.81086175,18.39488719,41.93482358,21.53354538
443,0,0,24.21901624,37.72678268,45.15386364,32.96583334,60.38890152,20.77780304,39.05984849,25.34831441,52.77138258,25.34831441
444,0,0,24.07264223,33.92957675,43.94024694,23.11805295,29.52488187,19.91463849,35.93171079,23.11805295,32.72829633,63.1607337
445,0,0,24.07180755,24.48916939,23.71070722,11.25531247,45.50764801,26.8245559,15.9260855,11.25531247,50.17842104,11.25531247
446,0,0,24.0662091,27.54592971,22.50901574,14.75991731,24.05883542,36.4573929,24.05883542,16.30973699,67.45378661,14.75991731
447,0,0,24.07072858,28.82913122,25.8718929,17.98592406,32.18066798,6.945567687,40.06663682,14.83153653,87.38244986,5.368373919
448,0,0,24.06865206,24.35886669,16.91233026,4.3707952,15.34463837,13.77694649,37.29232472,23.18309778,52.96924354,31.02155719
449,0,0,24.06738986,30.86686494,28.93577178,18.12165009,47.4742661,32.02552083,19.66652462,8.852402935,76.8268821,15.03190104
450,0,0,24.0617507,30.90585304,22.83502675,13.38625452,29.13420824,24.40982213,25.9846175,32.28379899,57.48052495,41.73257122
451,0,0,24.06940531,30.16510789,40.36571011,13.687212,43.50435694,16.82585883,30.9497696,19.96450567,52.92029745,23.10315251
452,0,0,24.06421402,30.02969067,25.98182153,56.82272923,18.27159461,32.15000307,10.56136768,7.477276913,72.24318307,16.72954922
453,0,0,24.06390865,25.08413541,19.56401907,25.87272345,38.49013223,24.29554736,6.946610293,32.18142784,49.5303649,3.792258099
454,0,0,24.06765452,23.57465269,26.3181267,18.47962954,21.6150284,18.47962954,20.04732897,13.77653124,60.8075142,9.073432948
455,0,0,24.11588262,28.08886998,28.28375109,28.28375109,11.13421331,15.81135997,37.63804442,23.60660442,73.49616888,6.457066637
456,0,0,24.06924244,27.55950832,23.86951008,23.86951008,31.63792742,16.10109274,28.53056048,30.08424395,48.72844556,17.65477621
457,0,0,24.05841199,21.55392174,43.30605809,2.360433374,30.70740433,30.70740433,2.360433374,2.360433374,60.62920701,1
458,0,0,24.06952745,28.24465921,48.52334247,20.44516564,22.00506435,28.24465921,14.20557079,12.64567208,59.44263346,20.44516564
459,0,0,24.06987354,25.50402487,27.05602435,9.984030049,34.81602176,39.47202021,11.53602953,13.08802901,42.57601917,25.50402487
460,0,0,24.07467803,24.13554786,21.17978998,5.41574798,21.17978998,47.97866139,6.992152181,19.60338578,60.58989499,10.14496058
461,0,0,24.07467803,28.57837153,38.22994294,39.77419437,33.59718866,21.24317725,10.43341726,11.97766869,56.76096006,16.61042297
462,0,0,24.07427087,28.50124465,38.54652433,51.15236549,33.81933389,10.18338171,8.607651564,11.75911185,66.90966695,7.031921419
463,0,0,24.08343197,28.04334414,32.55288933,46.66972644,30.98435187,27.84727695,20.00458967,27.84727695,20.00458967,18.43605221
464,0,0,24.09823223,27.48247186,25.93954573,36.74002865,22.85369347,15.13906282,19.76784121,25.93954573,59.88392061,13.59613669
465,0,0,24.09798794,35.5293023,49.52752718,25.86855555,46.37299763,30.60034988,29.0230851,25.86855555,51.10479196,25.86855555
466,0,0,24.14603282,39.47604106,68.66073323,24.78575976,26.3527231,49.85717317,20.08486974,46.7232465,31.05361311,48.29020983
467,0,0,24.09069977,28.9578625,44.40180543,27.41346821,44.40180543,33.59104538,24.32467962,7.33634239,21.23589103,28.9578625
468,0,0,24.09906691,25.94658292,18.06855983,43.27823373,33.82460601,14.91735059,22.79537368,7.039327495,49.5806522,18.06855983
469,0,0,24.10020696,26.2554276,39.76883092,33.59127512,35.13566407,21.23616351,13.51421876,18.14738561,39.76883092,8.881051904
470,0,0,24.09558569,27.87367183,55.85711063,24.32647536,63.73976944,24.32647536,0.678498912,14.86728478,32.20913418,6.984625965
471,0,0,24.09914834,27.13655551,34.18785659,38.88872398,42.02263557,27.92003341,20.08525443,1.281784883,35.75481238,16.95134284
472,0,0,24.09965729,26.81088185,19.66577005,18.12088102,45.92888369,28.93510428,4.21687968,38.2044385,44.38399465,15.03110294
473,0,0,24.1213182,27.9507299,21.25762831,27.55701804,19.68278088,27.55701804,24.40732318,19.68278088,59.05396672,24.40732318
474,0,0,24.10148951,26.51490343,19.12751277,47.12183527,11.35131208,30.01419374,19.12751277,14.46179235,50.23231555,20.68275291
475,0,0,24.09652216,25.27804059,2.949396638,1,7.645393575,15.47205514,27.99471363,63.99735682,56.17069526,27.99471363
476,0,0,24.10146916,27.31039554,21.62845881,13.79130469,7.521581391,54.54450611,43.57249034,9.089012215,29.46561293,38.87019787
477,0,0,24.15419637,26.63386493,13.68689991,49.78146904,40.36549449,34.08817812,10.54824173,19.96421628,8.978912636,35.65750721
478,0,0,24.10181524,28.89872478,13.8166361,35.75421964,18.51754686,42.02210065,24.78542787,23.21845762,34.18724939,38.88816014
479,0,0,24.09870047,29.70376083,41.291053,10.39160722,21.20641324,39.74608071,19.66144095,18.11646866,75.28044337,11.93657951
480,0,0,24.09680717,26.21813623,29.73155831,9.43178627,39.10068387,21.92395368,17.2393909,12.55482812,68.76958147,10.9933072
481,0,0,24.10802443,24.63263539,40.7966955,18.98495174,31.44880532,9.637061558,23.65889683,0.289171374,57.93449417,14.31100665
482,0,0,24.11286964,25.97775387,13.37822261,21.25292964,35.42740231,19.67798824,14.95316401,29.12763668,51.17681638,22.82787105
483,0,0,24.11109849,24.67225652,15.25628859,49.78150435,27.8109125,24.67225652,12.11763261,2.701664673,60.76680027,4.270992662
484,0,0,24.11187209,21.35470742,5.934061813,21.35470742,33.6912239,29.06503022,10.56025549,13.64438462,50.65393407,5.934061813
485,0,0,24.116473,23.23562962,12.72267967,20.65698152,25.41756263,33.35186448,20.65698152,4.788377824,63.5022115,4.788377824
486,0,0,24.12133856,31.13967389,53.44654009,39.48050212,25.51446415,36.37693813,11.54842618,17.75555416,62.75723207,2.237734194
487,0,0,24.11702267,25.99766615,31.80936776,20.96085808,34.90894195,42.65787743,5.462987117,5.462987117,56.6059613,10.11234841
488,0,0,24.12622448,26.2721376,16.4154715,33.76320383,22.7237378,46.37973644,16.4154715,6.95307205,66.88160192,0.644805748
489,0,0,24.17599979,27.67355061,40.41398208,41.98203518,9.052920011,26.30150415,5.916813804,27.86955725,56.09451311,13.75707932
490,0,0,24.12671307,26.35754438,33.15829886,45.59396419,34.71275702,17.6137172,6.732510033,9.841426365,59.58408768,3.6235937
491,0,0,24.12178644,25.47395049,48.62956379,14.38260631,28.39272528,25.27936551,17.49596608,20.60932585,31.50608505,17.49596608
492,0,0,24.1311104,26.66655228,21.14683041,51.11103485,21.14683041,25.87802058,10.10738666,11.68445005,58.99635181,13.26151345
493,0,0,24.13021465,26.11506177,42.8983245,13.57584248,25.9221507,36.72517039,15.11913101,12.03255396,59.8744983,2.772822793
494,0,0,24.11142422,28.4674118,29.05859021,29.05859021,29.05859021,27.48211444,27.48211444,10.14088094,68.47048454,6.987929392
495,0,0,24.11223854,26.35756636,39.37614961,12.95036868,30.0494034,23.83157259,11.39591098,19.16819949,67.35638825,6.732537869
496,0,0,24.10635508,24.66427504,12.78965173,3.445685844,31.4775835,5.003013491,28.36292821,26.80560056,59.50948116,29.92025585
497,0,0,24.11018238,29.058762,29.058762,18.02345831,25.90581808,30.63523395,21.17640222,35.36464982,60.58820111,11.71757048
498,0,0,24.10912376,28.68222661,7.522008132,18.49397327,38.87047995,16.92654968,29.46593841,21.62882045,56.11213945,40.43790354
499,0,0,24.1034846,26.64347526,44.40347598,16.60521398,8.883474529,52.12521543,8.883474529,4.250430861,49.03651965,28.95999709
500,0,0,24.17599979,26.53069856,26.13781459,32.42395803,30.85242217,33.99549389,11.99399185,5.707848416,59.14006765,11.99399185
501,0,0,24.12575625,26.12650268,26.03706733,15.0213114,13.44763198,43.34754093,1,37.05282326,60.65801454,13.44763198
502,0,0,24.12416832,26.77803176,50.65135279,36.77204577,55.27778847,32.14561009,7.47128649,10.55557694,21.35059352,1
503,0,0,24.11956742,26.66941662,3.802890622,29.03491931,38.49693007,32.1889229,10.11089779,35.34292648,36.91992828,27.45791752
504,0,0,24.12410725,23.03018183,16.95877124,16.95877124,70.2305029,2.857430507,4.424246144,13.82513997,51.42871525,7.557877418
505,0,0,24.12382224,27.9334157,28.3229648,23.64837555,47.02132181,32.99755406,15.85739346,3.391822126,62.60328598,9.624607796
506,0,0,24.12076854,25.96313221,46.86536138,20.29804206,15.6096916,6.232990665,37.48866044,10.92134113,49.99092835,20.29804206
507,0,0,24.11299178,30.81632869,42.63762827,20.93294707,16.28194396,25.58395018,25.58395018,16.28194396,70.54364695,28.68461893
508,0,0,24.12433119,26.45021996,37.23752104,32.53033511,24.68502524,27.82314919,8.994405503,4.287219581,71.75688447,4.287219581
509,0,0,24.13391981,25.90776582,20.02742978,43.54877396,29.43596745,27.86787784,2.778444042,10.6188921,54.52540125,18.45934016
510,0,0,24.12885066,23.73255346,18.43892606,26.28133702,46.6716055,12.1649973,12.1649973,5.891068535,62.35642741,5.891068535
511,0,0,24.18630094,27.36490786,28.53017672,19.20802586,28.53017672,12.99325862,31.63756034,20.76171767,48.72817026,28.53017672
512,0,0,24.13615919,26.66385423,43.67784005,15.51676007,23.33928229,43.67784005,10.82324674,1.436220085,67.1454067,7.694237858
513,0,0,24.14354914,27.62529396,12.1304382,26.25233206,54.49611978,4.284941607,32.52872933,5.854040925,65.47981501,19.97593479
514,0,0,24.14354914,25.91532359,22.82846207,10.481016,24.37189283,5.850723723,39.80620041,15.11130828,58.32736952,30.54561586
515,0,0,24.14505563,28.26809427,29.05635697,24.32678077,5.408475966,18.02067917,41.66856018,24.32678077,68.46949199,14.86762837
516,0,0,24.14505563,24.96402278,2.117600874,42.51351162,58.05040037,23.86924512,2.117600874,20.76186737,50.281956,1
517,0,0,24.13636277,25.97867228,43.89962531,20.52446919,26.75784415,39.22459409,1.824344291,11.17440674,43.89962531,20.52446919
518,0,0,24.14045472,28.34287451,14.95637854,30.70519733,52.75354364,29.13031545,18.1061423,25.9805517,29.13031545,25.9805517
519,0,0,24.14043437,25.46044667,15.26029727,29.38358106,24.67581979,10.552536,23.10656604,27.8143273,43.50686484,29.38358106
520,0,0,24.1463789,25.17847079,4.351859568,13.60813122,56.80406561,41.37694619,8.979995395,2.809147625,70.68847309,2.809147625
521,0,0,24.14177799,26.54030048,29.66624514,39.04407912,24.97732815,24.97732815,9.347604846,20.28841116,32.7921898,31.22921747
522,0,0,24.14572745,28.38922482,38.95474903,7.649492119,29.56317195,18.60633204,23.30212057,29.56317195,71.82526878,7.649492119
523,0,0,24.20232268,26.26249213,22.71362811,17.98180943,29.02271969,13.24999074,33.75453838,36.90908417,49.52726734,6.940899156
524,0,0,24.15089838,28.60202416,23.94563443,14.63285497,36.3626737,51.8839728,19.2892447,6.872205421,65.85314199,9.97646524
525,0,0,24.15356528,22.64406366,21.26622256,19.69154701,27.56492475,54.33440908,3.944791523,5.519467071,46.46103134,2.370115974
526,0,0,24.14556458,23.22807505,26.92090182,17.59165525,48.68914383,31.58552511,9.817283099,2.042910952,40.91477169,8.262408669
527,0,0,24.14432274,24.2766625,31.12502636,32.69036667,45.21308915,15.47162326,4.51424109,2.94890078,53.0397907,9.21026202
528,0,0,24.14336592,24.54961994,24.74559496,5.931993698,37.2879958,20.04219464,10.63539401,21.60999475,45.12699632,31.01679538
529,0,0,24.14291804,27.97804401,33.57760627,19.67524479,8.862296974,56.74820873,10.4070038,7.317590143,70.65057021,16.58583113
530,0,0,24.13831713,25.59610792,46.46069141,16.54166603,16.54166603,40.16194923,5.518867202,7.093552749,65.35691797,7.093552749
531,0,0,24.15067444,25.82738772,32.49899835,23.08025393,24.65004467,23.08025393,8.952137307,10.52192804,63.89481307,19.94067246
532,0,0,24.15556036,23.6633367,33.68734299,5.928556335,16.72364003,22.89225929,13.63933041,22.89225929,42.94027188,30.60303336
533,0,0,24.15488855,25.09471309,38.49881706,51.11444433,13.26756252,16.42146934,5.382795474,6.959748882,65.30702501,3.805842065
534,0,0,24.20372739,25.90115487,21.58852367,13.74737604,15.31560556,35.70258941,30.99790083,7.474457932,78.04478663,4.337998879
535,0,0,24.14654177,28.99736676,27.45383125,18.19261822,39.80211529,16.64908271,21.27968923,24.36676024,44.43272181,39.80211529
536,0,0,24.15527535,26.53874582,24.37232814,24.37232814,29.09905763,30.67463413,19.64559865,7.040986669,54.30828158,22.79675164
537,0,0,24.16012055,26.47719802,16.87021856,32.55508299,27.84962366,43.53448808,10.59627279,7.45929991,52.94540673,20.00719145
538,0,0,24.16472146,23.16161436,15.053041,32.0424328,19.6865115,32.0424328,13.50855084,5.786100023,47.48733444,19.6865115
539,0,0,24.16254315,25.35204276,16.48882884,11.76178142,40.12406596,2.307686567,38.54838349,21.21587626,41.69974844,30.66997111
540,0,0,24.15865478,27.45531009,26.27890971,12.16210519,24.71037587,18.43624053,37.25864656,12.16210519,68.62932328,20.00477437
541,0,0,24.15354492,24.79332744,36.74926,7.437941459,32.12115707,24.40765219,22.86495122,8.980642435,42.9200639,22.86495122
542,0,0,24.16018163,26.15314744,21.85518247,17.16649342,34.35835328,18.72938977,28.10676788,6.226218969,42.17283503,40.60993868
543,0,0,24.16394786,22.85511196,30.37179336,9.79982321,30.37179336,33.53671184,0.305067759,5.052445484,71.51573365,1.887527001
544,0,0,24.16586151,25.90214875,10.4650964,4.290275467,27.44585398,12.00880164,13.55250687,45.9703168,72.21330578,21.27103305
545,0,0,24.21103591,26.44441598,35.39925304,13.34046139,24.36985721,21.21860126,19.64297329,33.82362506,63.76055658,1
546,0,0,24.21563682,26.06009288,43.51540252,24.68720336,41.94638592,13.70408719,8.997037395,8.997037395,51.3604855,15.27310378
547,0,0,24.16681833,34.58364657,39.43649178,40.98940224,40.98940224,33.22484991,23.9073871,30.11902897,56.51850692,11.48410336
548,0,0,24.16482325,31.26263608,27.93347601,24.80014888,31.06680314,20.10015818,16.96683105,38.90012096,53.00009305,37.3334574
549,0,0,24.16932237,25.57177779,38.85567934,26.31325458,32.58446696,32.58446696,7.499617456,1,63.94052884,2.796208174
550,0,0,24.1701774,25.7598362,30.54231572,38.2598362,21.28129115,30.54231572,8.933258389,5.846250199,70.67342219,1
551,0,0,24.17485974,25.94321495,24.36753867,16.48915728,49.57835911,13.33780472,3.883747058,5.459423336,57.4567405,36.97294889
552,0,0,24.17457473,25.5252105,17.62598512,39.38515886,39.38515886,23.8428919,14.51753173,1,67.36123939,2.08371816
553,0,0,24.16818232,23.07467491,27.96814343,29.53405335,24.83632358,34.23178313,2.913584622,4.479494547,54.58861216,6.045404473
554,0,0,24.18196469,26.50063086,57.66436337,9.056780581,35.71255179,26.30463254,10.62476712,7.488794039,62.368323,2.784834414
555,0,0,24.18165932,23.7533017,28.96510133,24.33239055,19.69967977,30.50933826,10.4342582,4.257310492,67.57102452,4.257310492
556,0,0,24.18143538,26.87826273,15.9793588,8.052883213,82.56175371,19.14994903,11.22347345,6.467588096,58.78232696,12.80876856
557,0,0,24.22622298,24.39122185,28.02809979,26.49678276,41.80995302,11.18361251,12.71492953,11.18361251,35.68468492,28.02809979
558,0,0,24.18455015,28.1134201,28.90338252,14.68405902,43.12270601,36.80300668,11.52420935,16.26398385,47.86248051,25.74353285
559,0,0,24.15460353,27.10558938,35.72750892,2.807452509,23.18653505,34.15988718,32.59226545,20.05129158,56.10659146,12.21318291
560,0,0,24.14729501,21.54039332,18.40200905,5.848471978,13.69443265,15.26362478,13.69443265,45.07827532,48.21665959,12.12524051
561,0,0,24.15509213,26.54626575,23.21636313,27.91740212,16.94831114,51.42259708,18.51532413,12.24727214,46.72155809,15.38129814
562,0,0,24.1347952,27.58270344,16.57527436,27.38959065,39.74880926,24.299786,18.12017669,8.850762732,73.73666045,11.94056739
563,0,0,24.13939611,27.38524266,26.40660712,1.353537198,18.57752277,54.59131077,32.6698746,7.616804677,67.11784573,10.74843842
564,0,0,24.14369165,23.52312708,13.04152521,5.277375671,51.86227288,23.91133456,0.61888595,9.935865392,58.07359251,25.46416446
565,0,0,24.14772253,25.94666506,49.58070813,11.76623922,11.76623922,14.91744496,29.0978708,7.039430609,62.1855311,21.21985645
566,0,0,24.14747823,29.18556809,19.96596061,15.25807594,51.35185841,37.2282044,8.980896383,12.11948616,52.9211533,35.65890951
567,0,0,24.14747823,24.3668118,27.89374804,9.083421441,13.78600309,46.70407464,15.35353031,21.62363917,52.9741835,7.515894224
568,0,0,24.18740027,30.07021175,26.96222116,9.868272916,30.07021175,72.0280847,9.868272916,19.19224468,59.59612234,12.97626351
569,0,0,24.1513259,28.93744353,29.52473738,6.032983175,53.01649159,7.599100122,21.69415265,12.29745096,45.18590685,56.14872548
570,0,0,24.1513259,27.11180519,23.19308504,37.30047758,20.05810891,16.92313279,26.32806116,21.62559697,49.84038206,21.62559697
571,0,0,24.16030377,26.64269945,33.59233845,21.23742467,15.05996779,41.31415956,18.14869623,18.14869623,55.21343756,10.42687512
572,0,0,24.15560108,28.37144812,18.807963,17.24657767,29.73766028,28.17627496,57.84259617,14.12380701,53.15844019,7.878265706
573,0,0,24.16254315,32.12812995,35.47254094,11.86493397,27.60333862,40.19406234,22.88181722,26.02949815,71.67087163,21.30797676
574,0,0,24.16026306,28.37940041,14.59874303,20.80974354,30.1262443,17.70424329,34.78449468,23.91524379,68.94499747,16.15149316
575,0,0,24.18799065,27.7256172,22.80229412,51.16063505,30.67961104,33.83053781,30.67961104,16.50044058,35.4060012,0.745806721
576,0,0,24.18860139,30.70877773,28.97167188,44.41261277,36.69214233,28.97167188,19.70710734,13.53073098,52.13308322,21.25120143
577,0,0,24.19346696,32.95555274,32.95555274,34.51472593,36.07389912,28.27803316,23.60051358,20.4821672,67.25736296,20.4821672
578,0,0,24.19334481,28.45965964,14.86108255,11.70778931,30.62754874,60.58383451,11.70778931,14.86108255,76.35030071,6.977849452
579,0,0,24.24631632,26.73098942,26.73098942,23.61315918,42.3201406,15.81858359,9.58292311,15.81858359,78.17518834,1.788347516
580,0,0,24.2412879,24.87087489,34.09037588,21.53616176,30.95182235,21.53616176,7.412670878,10.55122441,60.76808088,12.12050117
581,0,0,24.19590992,28.86471044,24.74944575,10.63996683,57.67156324,37.2912048,16.91084635,26.31716563,34.15576504,23.18172587
582,0,0,24.19590992,27.00719012,27.39339546,11.94518173,27.39339546,15.03482448,13.4900031,45.93125194,62.92428704,11.94518173
583,0,0,24.19352803,27.08734399,40.57520797,21.80948417,18.68186353,28.06472543,13.99043258,12.42662227,67.15998335,13.99043258
584,0,0,24.19352803,27.74201658,41.56184947,8.394250525,35.24421158,30.50598316,19.45011684,8.394250525,54.19712526,24.18834526
585,0,0,24.20215982,26.82894673,22.77461397,27.40813713,33.58616801,7.32953676,27.40813713,22.77461397,70.65435331,2.696013598
586,0,0,24.20144729,22.75419698,28.57674495,20.81334766,16.15530928,16.15530928,27.02406549,3.733873623,51.86693681,17.70798874
587,0,0,24.20167123,30.33408705,27.57893795,10.26085789,38.59953435,21.28145429,35.45079252,18.13271247,73.23569446,18.13271247
588,0,0,24.20154908,24.97608308,16.50881687,19.65942755,24.38534358,41.71370234,13.35820619,10.2075955,60.61736645,13.35820619
589,0,0,24.19998151,25.05491976,21.93220808,15.68678472,32.86169895,11.00271721,21.93220808,15.68678472,48.47525733,32.86169895
590,0,0,24.19538061,25.92958326,23.18623449,37.2948853,9.077583684,43.56539677,16.91572302,12.21283942,60.80930331,4.374700081
591,0,0,24.2532584,26.83194824,13.5111156,45.94444725,22.77778179,36.67778106,11.96667124,22.77778179,56.7555578,4.244449415
592,0,0,24.20285199,26.96551539,19.68175277,29.13095833,11.80741481,33.85556111,38.58016389,18.10688518,49.60423703,14.95714999
593,0,0,24.2061907,27.08629746,0.713256111,30.1890082,28.63765283,30.1890082,20.88087596,23.98358671,50.35662806,31.74036358
594,0,0,24.20608891,26.4349576,43.50204744,7.406133297,62.33469829,19.96123387,12.11429601,7.406133297,34.08572201,24.66939658
595,0,0,24.19963543,25.96809363,29.45386531,41.99540037,34.15694096,20.04771402,12.20925461,1,49.83385978,20.04771402
596,0,0,24.20419562,27.84447375,30.98167054,43.53045771,38.82466252,24.70727695,4.315497792,32.55026894,27.84447375,20.00148176
597,0,0,24.21187059,25.56110604,39.83177483,42.91732484,58.34507488,8.976274737,4.347949724,13.60459975,30.5751248,5.890724728
598,0,0,24.20997729,25.86840588,35.33201364,2.209386486,11.67299425,30.60020976,11.67299425,32.17747772,46.37288936,36.9092816
599,0,0,24.20930548,27.20520928,28.56404538,40.98768966,40.98768966,39.43473412,13.03449002,11.48153449,17.69335663,25.45813431
600,0,0,24.20930548,25.97481997,5.999771391,34.19983997,35.76651045,34.19983997,10.69978282,18.53313521,59.2665676,9.133112345
601,0,0,24.20356452,26.35669643,37.32484802,23.22293882,20.08918123,31.05733282,21.65606003,21.65606003,15.38854483,40.45860562
602,0,0,24.2630506,26.83266925,18.39782951,40.36764464,46.64473468,10.55146697,2.705104419,26.24419206,60.76818727,8.982194457
603,0,0,24.21616612,27.26282219,12.02081411,32.08624247,33.62973696,35.17323145,19.73828656,8.933825131,55.23865981,21.28178105
604,0,0,24.21339744,26.86184859,23.3418306,53.0664269,26.47073548,20.21292573,10.82621111,17.08402086,60.88868908,3.003948928
605,0,0,24.2143339,26.48556585,59.1149671,19.80243547,43.38995445,21.37493674,0.932420286,2.504921552,32.38244559,32.38244559
606,0,0,24.2143339,26.92840657,10.06573116,20.91986705,31.77400295,27.12223042,20.91986705,41.077548,30.22341211,33.32459379
607,0,0,24.21512787,26.48904675,19.15776569,8.06177275,11.23205645,47.69031898,19.15776569,28.66861679,65.12687932,12.8171983
608,0,0,24.21299028,34.90495444,45.42930312,45.42930312,34.51516374,39.19265205,26.7193499,20.48269883,50.10679142,17.3643733
609,0,0,24.20838937,30.05154672,17.61626614,26.94272658,16.06185607,2.072165415,67.35738847,19.17067622,68.91179854,22.27949636
610,0,0,24.21309207,26.39814211,43.59828503,18.53085615,32.63128489,27.93114198,32.63128489,1,13.83071324,42.03157072
611,0,0,24.22428897,25.60477433,29.48645177,16.95070986,1,18.5176776,21.65161308,35.75432272,40.45522594,42.02219368
612,0,0,24.2227214,25.19145096,38.61862643,1.789802285,40.15316077,24.80781737,10.99700832,6.393405303,60.10210718,18.66968002
613,0,0,24.21783548,26.27614667,42.6149466,18.70450768,53.77315143,18.70450768,4.35824433,4.35824433,66.52538552,1.170185807
614,0,0,24.28033454,25.51950431,27.44905083,18.18722754,42.885423,21.27450197,12.01267867,4.294492589,64.49634402,13.55631589
615,0,0,24.23055923,26.51907297,34.16108938,2.809227179,16.91756517,35.72868249,10.64719273,29.45831005,76.48610335,5.944413399
616,0,0,24.24377157,25.07392748,15.26684992,4.282923059,27.81990919,19.97424715,21.54337956,38.80383605,45.08036569,27.81990919
617,0,0,24.24373086,25.73860672,1.246062759,51.40679279,37.29908747,7.516154012,12.21872245,9.083676826,73.35211217,13.78624527
618,0,0,24.24358835,27.99930571,27.42021165,35.14146573,28.96446246,27.42021165,11.97770349,10.43345267,58.30522797,24.33171002
619,0,0,24.24352728,26.27584574,21.57004866,38.82463796,38.82463796,21.57004866,5.884058396,5.884058396,67.05942044,10.58985548
620,0,0,24.24812818,26.73712608,49.58253838,14.92053351,29.10044459,25.94935324,2.316168104,8.618350807,77.94236054,5.467259455
621,0,0,24.25252551,23.45768976,42.85946131,24.3273947,7.339666984,33.59342801,1.16231145,1,78.37925563,1
622,0,0,24.22007486,28.91519928,10.20867278,40.13911518,38.56382874,40.13911518,11.78395922,5.482813448,73.22013048,11.78395922
623,0,0,24.21702116,26.83266925,34.09055461,32.5212821,19.96710202,7.412921947,13.69001198,18.39782951,70.18382232,18.39782951
624,0,0,24.21696009,28.67959151,24.43891857,15.18654125,21.3547928,46.02779898,18.27066702,10.56035259,47.56986186,46.02779898
625,0,0,24.26158482,27.22636613,28.00887832,10.79361009,62.43941478,20.1837564,12.35863448,9.228585709,73.39458547,1.403463787
626,0,0,24.22129634,29.2416906,24.94146185,12.43170549,40.57865729,31.19634003,21.81402276,17.12286412,54.6521332,31.19634003
627,0,0,24.21504643,26.09817748,9.043910739,13.74853605,38.83987101,29.4306204,23.15778666,15.31674448,62.36299755,16.88495292
628,0,0,24.21944376,26.67259635,21.57496936,16.86946752,29.41747242,48.23947978,2.752962007,1.184461394,82.74649326,10.59546507
629,0,0,24.22357644,24.98163018,27.91968643,26.3527231,34.18753979,27.91968643,1.281309682,12.25005305,56.12502653,13.81701639
630,0,0,24.22357644,25.55983112,26.9203564,25.36547036,23.81058433,44.02410277,3.597065888,6.706837956,70.45716535,3.597065888
631,0,0,24.21400818,26.4695428,32.72745405,15.51819811,38.9853653,20.21163154,9.260286855,6.131331229,74.96835499,13.95372029
632,0,0,24.23106818,25.84934188,10.54841243,13.68706462,2.701781941,13.68706462,34.0883039,37.22695609,60.76684756,34.0883039
633,0,0,24.22630441,25.40217176,12.0602184,5.889005654,64.51552672,29.03105344,12.0602184,5.889005654,73.77234584,1
634,0,0,24.23078317,26.09288491,45.3984374,11.07745519,14.19754448,4.83727661,0.157142673,50.07857134,62.5589285,20.43772307
635,0,0,24.22606011,26.06503448,16.40419898,30.59971236,13.24964046,51.1043428,10.09508193,5.363244134,66.87713545,14.82691972
636,0,0,24.27892984,27.73400003,29.87665772,4.943913793,15.85198926,17.41028575,23.64347173,43.90132617,64.15918061,22.08517524
637,0,0,24.2290731,25.71384158,8.988007908,49.78648712,21.54138613,37.2331089,7.418835631,1,71.75489901,8.988007908
638,0,0,24.23744023,23.96194668,26.31363905,16.90686957,37.28820345,29.44922888,4.364510261,7.500100088,60.80512716,9.067895002
639,0,0,24.23068138,24.14068795,11.98003487,33.59897368,30.51055385,35.14318359,4.2589853,2.714775386,67.5715918,7.347405129
640,0,0,24.24951253,24.38194041,40.57492249,18.68147288,23.37292637,31.19201551,1,1,81.23418605,1
641,0,0,24.24951253,22.75907864,9.918516272,35.20454679,35.20454679,27.30266225,2.016631735,2.016631735,68.39246185,2.016631735
642,0,0,24.33780517,25.49827979,18.58574905,26.26633876,43.16363613,15.51351317,10.90515934,10.90515934,64.66928732,13.97739523
643,0,0,24.88390851,62.79083001,74.93276969,46.73213559,62.39915453,60.83245264,65.53255832,56.13234695,65.53255832,70.232664
644,0,0,26.15776961,100,100,100,100,100,100,100,100,100
645,0,0,26.04557667,62.57168303,65.51107965,52.96965406,62.37572325,68.64643604,56.10501046,59.24036686,68.64643604,67.07875785
646,0,0,26.04541381,26.95877785,33.17505207,39.3913263,12.97216084,31.62098352,0.539612387,6.755886613,79.79710877,11.41809228
647,0,0,26.09991218,27.79642136,40.51520892,1.380477948,32.68826273,51.47293359,2.945867187,4.511256426,78.08455066,10.77281338
648,0,0,26.10133724,28.82716274,35.68955752,26.27827325,37.2581049,24.70972588,10.59279948,5.887157346,56.08067343,34.12101014
649,0,0,26.04871181,29.24354223,32.57556379,24.73551307,18.46347249,52.95969567,5.919391333,7.487401478,79.61586812,12.19143191
650,0,0,26.04871181,26.09628744,8.922839875,22.815966,25.90332736,19.72860464,13.55388191,39.79645348,59.86430232,18.18492396
651,0,0,26.0231218,27.43904448,46.80167142,12.37922352,38.97838781,24.8964773,2.991283185,7.685253353,53.06029832,32.71976092
652,0,0,26.03273078,26.3501244,39.97436413,8.381924191,22.59852216,39.97436413,8.381924191,5.222680197,68.40756007,17.85965617
653,0,0,26.02812987,27.12240399,20.9200554,6.964771057,30.22357829,2.31300961,45.72944978,30.22357829,41.07768834,39.52710119
654,0,0,26.03240505,26.82604081,36.88499477,24.26199372,49.50799581,8.483242411,2.171741887,5.327492149,62.13099686,25.83986885
